GEO_ID,NAME,,P1_001N,P1_001NA,P1_002N,P1_002NA,P1_003N,P1_003NA,P1_004N,P1_004NA,P1_005N,P1_005NA,P1_006N,P1_006NA,P1_007N,P1_007NA,P1_008N,P1_008NA,P1_009N,P1_009NA,P1_010N,P1_010NA,P1_011N,P1_011NA,P1_012N,P1_012NA,P1_013N,P1_013NA,P1_014N,P1_014NA,P1_015N,P1_015NA,P1_016N,P1_016NA,P1_017N,P1_017NA,P1_018N,P1_018NA,P1_019N,P1_019NA,P1_020N,P1_020NA,P1_021N,P1_021NA,P1_022N,P1_022NA,P1_023N,P1_023NA,P1_024N,P1_024NA,P1_025N,P1_025NA,P1_026N,P1_026NA,P1_027N,P1_027NA,P1_028N,P1_028NA,P1_029N,P1_029NA,P1_030N,P1_030NA,P1_031N,P1_031NA,P1_032N,P1_032NA,P1_033N,P1_033NA,P1_034N,P1_034NA,P1_035N,P1_035NA,P1_036N,P1_036NA,P1_037N,P1_037NA,P1_038N,P1_038NA,P1_039N,P1_039NA,P1_040N,P1_040NA,P1_041N,P1_041NA,P1_042N,P1_042NA,P1_043N,P1_043NA,P1_044N,P1_044NA,P1_045N,P1_045NA,P1_046N,P1_046NA,P1_047N,P1_047NA,P1_048N,P1_048NA,P1_049N,P1_049NA,P1_050N,P1_050NA,P1_051N,P1_051NA,P1_052N,P1_052NA,P1_053N,P1_053NA,P1_054N,P1_054NA,P1_055N,P1_055NA,P1_056N,P1_056NA,P1_057N,P1_057NA,P1_058N,P1_058NA,P1_059N,P1_059NA,P1_060N,P1_060NA,P1_061N,P1_061NA,P1_062N,P1_062NA,P1_063N,P1_063NA,P1_064N,P1_064NA,P1_065N,P1_065NA,P1_066N,P1_066NA,P1_067N,P1_067NA,P1_068N,P1_068NA,P1_069N,P1_069NA,P1_070N,P1_070NA,P1_071N,P1_071NA
0500000US55023,Crawford County, Wisconsin,16113,null,15571,null,15107,null,269,null,52,null,72,null,1,null,70,null,542,null,511,null,48,null,152,null,45,null,14,null,226,null,7,null,0,null,0,null,5,null,0,null,0,null,6,null,4,null,4,null,0,null,27,null,15,null,6,null,0,null,0,null,0,null,0,null,0,null,5,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,1,null,0,null,0,null,0,null,4,null,0,null,0,null,3,null,0,null,0,null,0,null,1,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null
0500000US55025,Dane County, Wisconsin,561504,null,522530,null,435458,null,30473,null,2397,null,35758,null,241,null,18203,null,38974,null,36618,null,7145,null,4511,null,6114,null,241,null,16748,null,383,null,273,null,11,null,575,null,66,null,4,null,259,null,113,null,169,null,6,null,2108,null,672,null,188,null,4,null,361,null,85,null,12,null,511,null,105,null,104,null,6,null,16,null,0,null,24,null,9,null,2,null,2,null,0,null,3,null,0,null,4,null,220,null,19,null,8,null,171,null,2,null,5,null,0,null,0,null,9,null,5,null,0,null,0,null,0,null,0,null,1,null,0,null,25,null,17,null,8,null,0,null,0,null,0,null,0,null,3,null,3,null
0500000US55027,Dodge County, Wisconsin,89396,null,85306,null,79395,null,2766,null,438,null,517,null,11,null,2179,null,4090,null,3946,null,454,null,931,null,240,null,11,null,2225,null,13,null,0,null,0,null,25,null,2,null,0,null,23,null,11,null,11,null,0,null,137,null,52,null,11,null,1,null,28,null,8,null,2,null,29,null,2,null,1,null,2,null,0,null,0,null,0,null,0,null,0,null,1,null,0,null,0,null,0,null,0,null,7,null,0,null,1,null,3,null,0,null,0,null,0,null,0,null,3,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null
0500000US55029,Door County, Wisconsin,30066,null,28673,null,27754,null,145,null,144,null,144,null,4,null,482,null,1393,null,1334,null,149,null,382,null,87,null,10,null,686,null,7,null,0,null,4,null,0,null,0,null,0,null,2,null,5,null,0,null,2,null,52,null,15,null,3,null,0,null,12,null,5,null,0,null,10,null,0,null,0,null,2,null,0,null,0,null,4,null,0,null,0,null,0,null,0,null,0,null,1,null,0,null,6,null,0,null,0,null,4,null,0,null,2,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,1,null,1,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null
0500000US55031,Douglas County, Wisconsin,44295,null,41677,null,39733,null,583,null,801,null,286,null,18,null,256,null,2618,null,2461,null,337,null,1187,null,181,null,16,null,696,null,29,null,0,null,3,null,3,null,5,null,0,null,2,null,0,null,2,null,0,null,142,null,50,null,12,null,2,null,19,null,17,null,0,null,20,null,12,null,2,null,0,null,0,null,0,null,5,null,0,null,2,null,0,null,0,null,0,null,1,null,0,null,15,null,3,null,0,null,8,null,4,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null
0500000US55033,Dunn County, Wisconsin,45440,null,43713,null,41198,null,404,null,207,null,1458,null,13,null,433,null,1727,null,1629,null,267,null,506,null,150,null,20,null,630,null,6,null,10,null,0,null,14,null,6,null,5,null,3,null,6,null,4,null,2,null,87,null,33,null,3,null,0,null,9,null,14,null,3,null,13,null,5,null,4,null,0,null,0,null,0,null,0,null,0,null,0,null,1,null,0,null,0,null,0,null,2,null,6,null,0,null,0,null,6,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,5,null,5,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null
0500000US55035,Eau Claire County, Wisconsin,105710,null,100701,null,93277,null,1255,null,527,null,4401,null,83,null,1158,null,5009,null,4745,null,891,null,1152,null,740,null,41,null,1786,null,31,null,19,null,0,null,43,null,1,null,4,null,3,null,24,null,10,null,0,null,223,null,93,null,14,null,2,null,28,null,11,null,1,null,45,null,19,null,3,null,0,null,0,null,0,null,3,null,0,null,0,null,0,null,0,null,0,null,0,null,4,null,33,null,14,null,0,null,3,null,1,null,0,null,0,null,7,null,0,null,0,null,8,null,0,null,0,null,0,null,0,null,0,null,8,null,4,null,4,null,0,null,0,null,0,null,0,null,0,null,0,null
0500000US55037,Florence County, Wisconsin,4558,null,4382,null,4312,null,9,null,30,null,8,null,8,null,15,null,176,null,154,null,1,null,54,null,20,null,6,null,70,null,1,null,0,null,0,null,1,null,0,null,0,null,0,null,0,null,1,null,0,null,19,null,2,null,0,null,0,null,1,null,0,null,0,null,6,null,0,null,8,null,0,null,0,null,0,null,2,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,3,null,0,null,0,null,0,null,0,null,3,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null
0500000US55039,Fond du Lac County, Wisconsin,104154,null,98995,null,91630,null,2416,null,506,null,1256,null,35,null,3152,null,5159,null,4934,null,889,null,1225,null,304,null,36,null,2340,null,18,null,9,null,3,null,47,null,3,null,0,null,21,null,29,null,7,null,3,null,205,null,69,null,13,null,3,null,35,null,14,null,10,null,35,null,14,null,3,null,0,null,0,null,1,null,4,null,0,null,1,null,0,null,0,null,3,null,0,null,0,null,20,null,8,null,0,null,5,null,6,null,0,null,0,null,0,null,0,null,0,null,1,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null
0500000US55041,Forest County, Wisconsin,9179,null,8715,null,7407,null,32,null,1228,null,17,null,11,null,20,null,464,null,436,null,26,null,267,null,6,null,28,null,65,null,19,null,0,null,0,null,6,null,1,null,3,null,0,null,3,null,12,null,0,null,24,null,11,null,0,null,0,null,1,null,4,null,2,null,0,null,0,null,1,null,1,null,3,null,0,null,0,null,0,null,0,null,0,null,1,null,0,null,0,null,0,null,3,null,0,null,0,null,2,null,1,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,1,null,0,null,0,null,0,null,0,null,1,null,0,null,0,null,0,null
0500000US55043,Grant County, Wisconsin,51938,null,50488,null,48710,null,684,null,129,null,413,null,8,null,544,null,1450,null,1393,null,213,null,420,null,124,null,21,null,586,null,3,null,6,null,0,null,4,null,0,null,0,null,9,null,1,null,6,null,0,null,48,null,5,null,6,null,2,null,8,null,5,null,1,null,8,null,4,null,6,null,0,null,2,null,0,null,0,null,0,null,1,null,0,null,0,null,0,null,0,null,0,null,9,null,0,null,1,null,8,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null
0500000US55045,Green County, Wisconsin,37093,null,35512,null,34318,null,212,null,105,null,174,null,3,null,700,null,1581,null,1500,null,191,null,385,null,133,null,6,null,739,null,8,null,0,null,0,null,6,null,0,null,0,null,22,null,5,null,5,null,0,null,74,null,14,null,0,null,2,null,4,null,1,null,3,null,15,null,9,null,16,null,0,null,0,null,1,null,0,null,0,null,4,null,0,null,0,null,0,null,5,null,0,null,6,null,1,null,0,null,1,null,0,null,0,null,0,null,1,null,0,null,0,null,3,null,0,null,0,null,0,null,0,null,0,null,1,null,0,null,0,null,1,null,0,null,0,null,0,null,0,null,0,null
0500000US55047,Green Lake County, Wisconsin,19018,null,18212,null,17505,null,117,null,68,null,103,null,12,null,407,null,806,null,741,null,66,null,207,null,34,null,1,null,407,null,6,null,2,null,1,null,11,null,0,null,0,null,0,null,5,null,1,null,0,null,61,null,25,null,4,null,0,null,17,null,0,null,1,null,7,null,2,null,4,null,0,null,0,null,0,null,1,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,4,null,0,null,0,null,0,null,0,null,4,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null
0500000US55049,Iowa County, Wisconsin,23709,null,22878,null,22326,null,114,null,39,null,180,null,12,null,207,null,831,null,789,null,119,null,258,null,61,null,15,null,301,null,5,null,0,null,0,null,11,null,0,null,0,null,11,null,2,null,6,null,0,null,38,null,13,null,4,null,0,null,2,null,0,null,5,null,9,null,5,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,3,null,0,null,0,null,0,null,0,null,0,null,0,null,2,null,0,null,1,null,0,null,0,null,0,null,0,null,0,null,0,null,1,null,1,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null
0500000US55051,Iron County, Wisconsin,6137,null,5968,null,5831,null,16,null,66,null,13,null,0,null,42,null,169,null,157,null,15,null,76,null,2,null,4,null,57,null,0,null,0,null,1,null,0,null,0,null,0,null,0,null,2,null,0,null,0,null,12,null,0,null,4,null,0,null,0,null,0,null,0,null,3,null,3,null,0,null,0,null,0,null,0,null,2,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null
0500000US55053,Jackson County, Wisconsin,21145,null,20283,null,18142,null,442,null,1378,null,77,null,0,null,244,null,862,null,814,null,80,null,320,null,58,null,5,null,321,null,9,null,0,null,0,null,5,null,1,null,0,null,4,null,6,null,5,null,0,null,40,null,13,null,9,null,1,null,2,null,1,null,0,null,3,null,6,null,0,null,0,null,0,null,0,null,1,null,4,null,0,null,0,null,0,null,0,null,0,null,0,null,8,null,5,null,0,null,1,null,0,null,2,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null
0500000US55055,Jefferson County, Wisconsin,84900,null,79955,null,75145,null,888,null,365,null,672,null,27,null,2858,null,4945,null,4773,null,495,null,848,null,359,null,30,null,2950,null,5,null,9,null,7,null,32,null,2,null,1,null,21,null,6,null,4,null,4,null,158,null,41,null,4,null,4,null,26,null,3,null,3,null,40,null,19,null,7,null,0,null,1,null,0,null,5,null,5,null,0,null,0,null,0,null,0,null,0,null,0,null,14,null,3,null,3,null,4,null,3,null,0,null,0,null,0,null,1,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null
0500000US55057,Juneau County, Wisconsin,26718,null,25618,null,24299,null,560,null,381,null,148,null,1,null,229,null,1100,null,1054,null,115,null,397,null,77,null,11,null,440,null,2,null,1,null,0,null,6,null,0,null,0,null,2,null,0,null,3,null,0,null,46,null,25,null,5,null,0,null,4,null,6,null,4,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,2,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null
0500000US55059,Kenosha County, Wisconsin,169151,null,153055,null,128417,null,12082,null,730,null,2874,null,88,null,8864,null,16096,null,15344,null,2560,null,2280,null,1096,null,84,null,8644,null,134,null,62,null,7,null,238,null,3,null,0,null,148,null,19,null,54,null,15,null,704,null,217,null,58,null,11,null,142,null,29,null,0,null,166,null,19,null,40,null,1,null,1,null,0,null,13,null,0,null,1,null,4,null,0,null,0,null,2,null,0,null,43,null,20,null,0,null,16,null,0,null,4,null,0,null,3,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,5,null,0,null,3,null,0,null,0,null,0,null,2,null,0,null,0,null
0500000US55061,Kewaunee County, Wisconsin,20563,null,19852,null,19149,null,60,null,89,null,68,null,2,null,484,null,711,null,687,null,67,null,242,null,35,null,2,null,316,null,3,null,0,null,0,null,5,null,7,null,0,null,0,null,3,null,6,null,1,null,23,null,0,null,1,null,3,null,5,null,1,null,2,null,8,null,3,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,1,null,0,null,1,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null
0500000US55063,La Crosse County, Wisconsin,120784,null,115505,null,106317,null,1994,null,508,null,5608,null,26,null,1052,null,5279,null,5024,null,1217,null,1088,null,695,null,50,null,1721,null,93,null,26,null,1,null,93,null,14,null,0,null,5,null,19,null,2,null,0,null,239,null,87,null,22,null,0,null,44,null,15,null,1,null,45,null,10,null,3,null,11,null,1,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,6,null,0,null,0,null,0,null,0,null,6,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,10,null,8,null,1,null,0,null,1,null,0,null,0,null,0,null,0,null
0500000US55065,Lafayette County, Wisconsin,16611,null,15966,null,15231,null,28,null,48,null,40,null,4,null,615,null,645,null,617,null,44,null,136,null,20,null,1,null,389,null,10,null,4,null,0,null,2,null,3,null,0,null,2,null,3,null,3,null,0,null,28,null,0,null,12,null,0,null,4,null,3,null,0,null,1,null,8,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null
0500000US55067,Langlade County, Wisconsin,19491,null,18697,null,18125,null,105,null,250,null,70,null,4,null,143,null,794,null,769,null,84,null,334,null,61,null,0,null,264,null,0,null,7,null,0,null,3,null,0,null,0,null,3,null,5,null,0,null,8,null,25,null,11,null,0,null,0,null,2,null,3,null,0,null,7,null,0,null,0,null,0,null,0,null,0,null,0,null,2,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null
0500000US55069,Lincoln County, Wisconsin,28415,null,27483,null,26909,null,158,null,120,null,118,null,2,null,176,null,932,null,902,null,132,null,248,null,95,null,11,null,382,null,17,null,1,null,0,null,3,null,0,null,0,null,11,null,2,null,0,null,0,null,27,null,8,null,0,null,2,null,1,null,8,null,0,null,1,null,3,null,2,null,0,null,0,null,0,null,1,null,1,null,0,null,0,null,0,null,0,null,0,null,0,null,2,null,1,null,0,null,0,null,0,null,0,null,0,null,1,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,1,null,0,null,0,null,0,null,1,null,0,null,0,null,0,null,0,null
0500000US55071,Manitowoc County, Wisconsin,81359,null,77332,null,72034,null,1070,null,464,null,2253,null,15,null,1496,null,4027,null,3880,null,446,null,993,null,394,null,24,null,1924,null,22,null,9,null,0,null,22,null,3,null,8,null,18,null,12,null,5,null,0,null,137,null,70,null,9,null,1,null,3,null,3,null,0,null,28,null,13,null,8,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,2,null,8,null,5,null,0,null,0,null,2,null,0,null,0,null,0,null,0,null,0,null,1,null,0,null,0,null,0,null,0,null,0,null,2,null,0,null,0,null,0,null,0,null,2,null,0,null,0,null,0,null
0500000US55073,Marathon County, Wisconsin,138013,null,132127,null,119902,null,1192,null,648,null,8496,null,36,null,1853,null,5886,null,5622,null,875,null,1555,null,774,null,52,null,2209,null,33,null,22,null,0,null,34,null,5,null,0,null,6,null,34,null,21,null,2,null,253,null,83,null,13,null,2,null,16,null,33,null,0,null,67,null,17,null,18,null,0,null,1,null,0,null,3,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,6,null,0,null,0,null,3,null,0,null,0,null,0,null,2,null,1,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,5,null,5,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null
0500000US55075,Marinette County, Wisconsin,41872,null,40201,null,39100,null,201,null,255,null,187,null,8,null,450,null,1671,null,1605,null,155,null,633,null,130,null,4,null,635,null,12,null,0,null,0,null,8,null,13,null,0,null,1,null,0,null,7,null,7,null,44,null,13,null,3,null,3,null,8,null,4,null,0,null,1,null,7,null,5,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,17,null,5,null,0,null,3,null,3,null,0,null,0,null,1,null,0,null,5,null,0,null,0,null,0,null,0,null,0,null,0,null,5,null,3,null,2,null,0,null,0,null,0,null,0,null,0,null,0,null
0500000US55077,Marquette County, Wisconsin,15592,null,15022,null,14688,null,46,null,68,null,51,null,5,null,164,null,570,null,524,null,55,null,186,null,35,null,5,null,218,null,5,null,6,null,3,null,0,null,0,null,0,null,0,null,7,null,1,null,3,null,31,null,5,null,6,null,1,null,0,null,5,null,0,null,4,null,1,null,6,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,3,null,0,null,15,null,7,null,3,null,5,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null
0500000US55078,Menominee County, Wisconsin,4255,null,4154,null,500,null,2,null,3643,null,2,null,3,null,4,null,101,null,88,null,0,null,61,null,4,null,1,null,9,null,11,null,1,null,0,null,1,null,0,null,0,null,0,null,0,null,0,null,0,null,6,null,3,null,0,null,1,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,1,null,1,null,0,null,0,null,0,null,0,null,0,null,0,null,3,null,0,null,0,null,3,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,4,null,4,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null
0500000US55079,Milwaukee County, Wisconsin,939489,null,852315,null,488198,null,245863,null,7507,null,46446,null,369,null,63932,null,87174,null,81740,null,14282,null,7280,null,5764,null,256,null,47290,null,2095,null,703,null,97,null,2501,null,122,null,20,null,709,null,210,null,295,null,116,null,4862,null,1795,null,325,null,23,null,924,null,154,null,13,null,1077,null,173,null,168,null,16,null,38,null,0,null,128,null,1,null,18,null,8,null,0,null,1,null,0,null,0,null,550,null,101,null,0,null,390,null,4,null,11,null,0,null,1,null,30,null,6,null,1,null,1,null,4,null,0,null,1,null,0,null,20,null,7,null,9,null,4,null,0,null,0,null,0,null,2,null,2,null
0500000US55081,Monroe County, Wisconsin,46274,null,43940,null,41293,null,649,null,585,null,365,null,63,null,985,null,2334,null,2189,null,261,null,549,null,231,null,2,null,1067,null,32,null,7,null,0,null,13,null,2,null,1,null,5,null,16,null,0,null,3,null,127,null,37,null,4,null,0,null,5,null,15,null,0,null,24,null,18,null,11,null,11,null,0,null,0,null,2,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,17,null,6,null,0,null,5,null,1,null,0,null,2,null,1,null,0,null,2,null,0,null,0,null,0,null,0,null,0,null,0,null,1,null,0,null,0,null,1,null,0,null,0,null,0,null,0,null,0,null
0500000US55083,Oconto County, Wisconsin,38965,null,37471,null,36432,null,92,null,510,null,117,null,4,null,316,null,1494,null,1424,null,74,null,595,null,93,null,4,null,631,null,11,null,0,null,0,null,6,null,2,null,0,null,0,null,2,null,5,null,1,null,65,null,13,null,1,null,0,null,24,null,0,null,0,null,18,null,5,null,4,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,5,null,0,null,0,null,5,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null
0500000US55085,Oneida County, Wisconsin,37845,null,36591,null,35468,null,213,null,473,null,205,null,18,null,214,null,1254,null,1197,null,99,null,495,null,112,null,2,null,475,null,4,null,0,null,0,null,4,null,0,null,0,null,0,null,6,null,0,null,0,null,52,null,10,null,3,null,0,null,6,null,0,null,2,null,15,null,5,null,5,null,0,null,5,null,0,null,0,null,1,null,0,null,0,null,0,null,0,null,0,null,0,null,4,null,0,null,0,null,0,null,1,null,0,null,0,null,0,null,3,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,1,null,0,null,1,null,0,null,0,null,0,null,0,null,0,null,0,null
0500000US55087,Outagamie County, Wisconsin,190705,null,180666,null,164009,null,3053,null,3143,null,6618,null,112,null,3731,null,10039,null,9583,null,1432,null,2676,null,1079,null,65,null,4025,null,71,null,30,null,8,null,96,null,3,null,4,null,39,null,24,null,25,null,6,null,397,null,155,null,16,null,1,null,25,null,31,null,2,null,101,null,33,null,23,null,3,null,0,null,0,null,2,null,2,null,2,null,1,null,0,null,0,null,0,null,0,null,58,null,10,null,0,null,33,null,7,null,5,null,0,null,1,null,0,null,0,null,2,null,0,null,0,null,0,null,0,null,0,null,1,null,1,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null
0500000US55089,Ozaukee County, Wisconsin,91503,null,87338,null,82306,null,1524,null,241,null,2291,null,15,null,961,null,4165,null,3997,null,550,null,747,null,667,null,39,null,1919,null,10,null,6,null,4,null,24,null,2,null,2,null,9,null,9,null,9,null,0,null,164,null,47,null,15,null,8,null,24,null,4,null,1,null,22,null,19,null,21,null,0,null,0,null,0,null,1,null,2,null,0,null,0,null,0,null,0,null,0,null,0,null,4,null,0,null,0,null,2,null,0,null,0,null,0,null,0,null,0,null,2,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null
0500000US55091,Pepin County, Wisconsin,7318,null,7060,null,6899,null,24,null,38,null,25,null,1,null,73,null,258,null,242,null,9,null,88,null,29,null,1,null,102,null,0,null,0,null,0,null,1,null,3,null,0,null,8,null,0,null,1,null,0,null,14,null,2,null,0,null,1,null,3,null,1,null,0,null,1,null,1,null,5,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,1,null,0,null,0,null,0,null,0,null,0,null,0,null,1,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,0,null,1,null,0,null,0,null,0,null,1,null,0,null,0,null,0,null,0,null
